user_id,movie_id,movie_name,rating
4,10,The Lord of the Rings: The Return of the King,1
47,6,Inception,5
99,9,Goodfellas,5
53,4,Pulp Fiction,4
76,1,The Shawshank Redemption,1
99,2,The Godfather,3
97,6,Inception,3
91,7,Fight Club,3
91,2,The Godfather,4
72,3,The Dark Knight,3
30,4,Pulp Fiction,1
25,8,The Matrix,2
87,6,Inception,1
83,3,The Dark Knight,3
42,3,The Dark Knight,1
28,4,Pulp Fiction,5
71,9,Goodfellas,3
19,4,Pulp Fiction,5
61,4,Pulp Fiction,1
30,9,Goodfellas,1
52,9,Goodfellas,3
53,3,The Dark Knight,1
59,9,Goodfellas,4
68,8,The Matrix,2
86,9,Goodfellas,5
62,1,The Shawshank Redemption,4
35,2,The Godfather,5
21,5,Forrest Gump,4
67,1,The Shawshank Redemption,5
73,9,Goodfellas,4
35,1,The Shawshank Redemption,2
88,1,The Shawshank Redemption,5
87,8,The Matrix,4
54,9,Goodfellas,3
26,4,Pulp Fiction,5
22,8,The Matrix,5
51,6,Inception,4
29,3,The Dark Knight,4
55,7,Fight Club,4
28,4,Pulp Fiction,4
45,3,The Dark Knight,4
66,8,The Matrix,2
91,7,Fight Club,1
1,8,The Matrix,1
82,1,The Shawshank Redemption,5
12,6,Inception,2
27,8,The Matrix,3
65,9,Goodfellas,5
99,8,The Matrix,3
48,4,Pulp Fiction,1
13,6,Inception,1
46,1,The Shawshank Redemption,3
20,1,The Shawshank Redemption,2
39,5,Forrest Gump,5
49,10,The Lord of the Rings: The Return of the King,3
54,9,Goodfellas,1
88,5,Forrest Gump,1
41,1,The Shawshank Redemption,5
51,7,Fight Club,1
39,3,The Dark Knight,3
77,1,The Shawshank Redemption,4
19,8,The Matrix,5
12,1,The Shawshank Redemption,5
90,7,Fight Club,4
69,8,The Matrix,1
91,7,Fight Club,5
47,7,Fight Club,1
47,4,Pulp Fiction,2
18,2,The Godfather,4
94,1,The Shawshank Redemption,4
82,5,Forrest Gump,3
28,8,The Matrix,4
97,10,The Lord of the Rings: The Return of the King,3
15,9,Goodfellas,2
63,9,Goodfellas,2
66,3,The Dark Knight,3
77,10,The Lord of the Rings: The Return of the King,2
51,6,Inception,1
39,3,The Dark Knight,4
70,5,Forrest Gump,2
93,6,Inception,3
16,8,The Matrix,2
81,9,Goodfellas,4
35,1,The Shawshank Redemption,5
79,10,The Lord of the Rings: The Return of the King,5
85,1,The Shawshank Redemption,1
23,8,The Matrix,1
38,5,Forrest Gump,3
18,4,Pulp Fiction,3
45,7,Fight Club,1
53,6,Inception,2
30,2,The Godfather,3
67,9,Goodfellas,3
48,10,The Lord of the Rings: The Return of the King,3
57,6,Inception,4
33,8,The Matrix,2
56,5,Forrest Gump,4
37,8,The Matrix,1
65,4,Pulp Fiction,3
29,10,The Lord of the Rings: The Return of the King,4
18,3,The Dark Knight,3
95,1,The Shawshank Redemption,1
38,5,Forrest Gump,2
48,4,Pulp Fiction,4
65,4,Pulp Fiction,1
50,5,Forrest Gump,3
67,4,Pulp Fiction,2
27,6,Inception,3
64,10,The Lord of the Rings: The Return of the King,3
50,6,Inception,3
15,5,Forrest Gump,2
37,10,The Lord of the Rings: The Return of the King,4
35,7,Fight Club,4
18,9,Goodfellas,1
29,4,Pulp Fiction,1
96,6,Inception,4
69,5,Forrest Gump,1
49,2,The Godfather,5
86,5,Forrest Gump,3
87,3,The Dark Knight,3
42,2,The Godfather,5
51,10,The Lord of the Rings: The Return of the King,1
85,5,Forrest Gump,4
11,7,Fight Club,4
1,8,The Matrix,5
99,2,The Godfather,3
100,3,The Dark Knight,5
17,3,The Dark Knight,4
82,8,The Matrix,1
24,10,The Lord of the Rings: The Return of the King,3
37,7,Fight Club,5
8,5,Forrest Gump,1
36,6,Inception,3
64,5,Forrest Gump,2
11,6,Inception,5
47,6,Inception,5
11,7,Fight Club,4
5,1,The Shawshank Redemption,4
41,10,The Lord of the Rings: The Return of the King,4
70,1,The Shawshank Redemption,3
19,10,The Lord of the Rings: The Return of the King,4
52,6,Inception,2
100,6,Inception,3
33,8,The Matrix,3
75,9,Goodfellas,3
81,3,The Dark Knight,5
78,2,The Godfather,4
51,4,Pulp Fiction,5
35,9,Goodfellas,4
45,1,The Shawshank Redemption,1
97,8,The Matrix,3
63,6,Inception,3
59,5,Forrest Gump,5
47,7,Fight Club,2
96,6,Inception,5
86,3,The Dark Knight,2
42,5,Forrest Gump,4
66,9,Goodfellas,3
56,9,Goodfellas,3
19,2,The Godfather,2
71,7,Fight Club,3
65,4,Pulp Fiction,1
37,1,The Shawshank Redemption,5
13,8,The Matrix,5
60,9,Goodfellas,1
36,3,The Dark Knight,2
63,8,The Matrix,1
34,4,Pulp Fiction,3
99,8,The Matrix,3
14,2,The Godfather,5
61,3,The Dark Knight,3
16,2,The Godfather,1
34,10,The Lord of the Rings: The Return of the King,4
16,6,Inception,4
66,2,The Godfather,2
13,8,The Matrix,4
34,7,Fight Club,3
8,7,Fight Club,3
93,7,Fight Club,5
39,1,The Shawshank Redemption,1
30,5,Forrest Gump,5
21,3,The Dark Knight,5
19,9,Goodfellas,1
86,1,The Shawshank Redemption,2
10,4,Pulp Fiction,4
20,2,The Godfather,2
28,4,Pulp Fiction,5
24,6,Inception,4
77,7,Fight Club,2
12,7,Fight Club,2
82,8,The Matrix,2
75,9,Goodfellas,4
49,9,Goodfellas,1
93,10,The Lord of the Rings: The Return of the King,2
96,6,Inception,1
87,8,The Matrix,2
8,9,Goodfellas,5
44,9,Goodfellas,5
28,9,Goodfellas,1
19,9,Goodfellas,3
34,4,Pulp Fiction,4
82,3,The Dark Knight,5
83,1,The Shawshank Redemption,4
51,5,Forrest Gump,1
58,7,Fight Club,2
29,1,The Shawshank Redemption,4
91,9,Goodfellas,2
47,7,Fight Club,5
21,5,Forrest Gump,1
24,1,The Shawshank Redemption,4
47,9,Goodfellas,1
21,4,Pulp Fiction,3
83,5,Forrest Gump,2
17,5,Forrest Gump,4
41,3,The Dark Knight,2
78,3,The Dark Knight,4
71,9,Goodfellas,5
82,5,Forrest Gump,5
100,2,The Godfather,1
73,6,Inception,3
54,8,The Matrix,1
100,7,Fight Club,5
34,9,Goodfellas,4
18,3,The Dark Knight,4
70,5,Forrest Gump,4
54,6,Inception,1
100,5,Forrest Gump,4
99,9,Goodfellas,1
54,10,The Lord of the Rings: The Return of the King,5
44,5,Forrest Gump,2
46,5,Forrest Gump,2
86,1,The Shawshank Redemption,4
14,10,The Lord of the Rings: The Return of the King,3
25,3,The Dark Knight,1
12,6,Inception,4
24,9,Goodfellas,4
60,10,The Lord of the Rings: The Return of the King,1
84,7,Fight Club,4
16,1,The Shawshank Redemption,4
58,6,Inception,5
42,9,Goodfellas,2
37,6,Inception,5
25,1,The Shawshank Redemption,2
7,4,Pulp Fiction,1
12,5,Forrest Gump,4
77,7,Fight Club,4
51,9,Goodfellas,3
8,1,The Shawshank Redemption,1
72,6,Inception,3
4,8,The Matrix,3
29,9,Goodfellas,5
98,2,The Godfather,4
77,7,Fight Club,4
90,4,Pulp Fiction,2
9,7,Fight Club,5
56,4,Pulp Fiction,2
75,6,Inception,1
17,10,The Lord of the Rings: The Return of the King,4
71,10,The Lord of the Rings: The Return of the King,1
26,9,Goodfellas,2
45,3,The Dark Knight,3
77,5,Forrest Gump,4
95,1,The Shawshank Redemption,1
47,4,Pulp Fiction,4
57,9,Goodfellas,2
26,1,The Shawshank Redemption,2
5,4,Pulp Fiction,4
75,8,The Matrix,1
50,6,Inception,3
98,10,The Lord of the Rings: The Return of the King,5
46,5,Forrest Gump,2
78,10,The Lord of the Rings: The Return of the King,5
95,3,The Dark Knight,5
8,1,The Shawshank Redemption,1
75,2,The Godfather,3
95,6,Inception,1
16,4,Pulp Fiction,3
48,8,The Matrix,3
90,9,Goodfellas,4
11,5,Forrest Gump,1
18,3,The Dark Knight,2
26,6,Inception,4
29,2,The Godfather,1
43,5,Forrest Gump,2
34,7,Fight Club,5
8,4,Pulp Fiction,1
43,7,Fight Club,1
59,4,Pulp Fiction,2
86,6,Inception,4
9,5,Forrest Gump,2
36,5,Forrest Gump,4
28,10,The Lord of the Rings: The Return of the King,3
85,8,The Matrix,2
66,7,Fight Club,3
22,5,Forrest Gump,3
93,3,The Dark Knight,4
13,10,The Lord of the Rings: The Return of the King,4
9,6,Inception,3
34,3,The Dark Knight,1
32,9,Goodfellas,5
71,1,The Shawshank Redemption,3
84,4,Pulp Fiction,5
94,3,The Dark Knight,3
91,10,The Lord of the Rings: The Return of the King,1
18,4,Pulp Fiction,5
84,5,Forrest Gump,3
82,4,Pulp Fiction,1
1,10,The Lord of the Rings: The Return of the King,2
20,4,Pulp Fiction,2
59,9,Goodfellas,1
5,10,The Lord of the Rings: The Return of the King,1
17,6,Inception,2
41,4,Pulp Fiction,5
11,8,The Matrix,3
21,3,The Dark Knight,4
26,3,The Dark Knight,3
60,7,Fight Club,2
40,5,Forrest Gump,5
78,4,Pulp Fiction,2
84,2,The Godfather,4
93,8,The Matrix,1
19,7,Fight Club,4
91,4,Pulp Fiction,2
15,3,The Dark Knight,5
1,3,The Dark Knight,3
40,4,Pulp Fiction,2
93,8,The Matrix,2
4,3,The Dark Knight,2
57,1,The Shawshank Redemption,5
23,5,Forrest Gump,5
62,9,Goodfellas,1
60,6,Inception,5
57,10,The Lord of the Rings: The Return of the King,5
61,4,Pulp Fiction,3
51,6,Inception,4
92,6,Inception,3
36,9,Goodfellas,5
13,7,Fight Club,2
50,5,Forrest Gump,1
27,3,The Dark Knight,1
47,6,Inception,4
39,8,The Matrix,5
54,5,Forrest Gump,1
16,7,Fight Club,2
74,2,The Godfather,1
81,10,The Lord of the Rings: The Return of the King,1
17,4,Pulp Fiction,4
25,5,Forrest Gump,5
65,9,Goodfellas,3
36,1,The Shawshank Redemption,1
88,2,The Godfather,3
70,1,The Shawshank Redemption,2
39,9,Goodfellas,1
34,9,Goodfellas,5
73,6,Inception,4
52,5,Forrest Gump,3
81,1,The Shawshank Redemption,4
47,7,Fight Club,1
81,3,The Dark Knight,2
15,4,Pulp Fiction,4
18,1,The Shawshank Redemption,3
43,4,Pulp Fiction,3
78,10,The Lord of the Rings: The Return of the King,1
14,2,The Godfather,5
4,8,The Matrix,3
29,3,The Dark Knight,1
97,1,The Shawshank Redemption,3
65,5,Forrest Gump,3
80,6,Inception,5
64,3,The Dark Knight,3
76,10,The Lord of the Rings: The Return of the King,1
20,4,Pulp Fiction,4
23,2,The Godfather,3
57,5,Forrest Gump,3
16,7,Fight Club,3
51,2,The Godfather,4
80,8,The Matrix,4
97,1,The Shawshank Redemption,4
53,5,Forrest Gump,3
12,1,The Shawshank Redemption,1
5,9,Goodfellas,4
78,5,Forrest Gump,3
33,2,The Godfather,1
19,6,Inception,5
66,7,Fight Club,4
33,4,Pulp Fiction,3
54,8,The Matrix,4
29,8,The Matrix,2
63,10,The Lord of the Rings: The Return of the King,1
57,8,The Matrix,2
62,10,The Lord of the Rings: The Return of the King,1
66,6,Inception,2
69,9,Goodfellas,5
82,10,The Lord of the Rings: The Return of the King,4
41,1,The Shawshank Redemption,3
49,7,Fight Club,3
3,10,The Lord of the Rings: The Return of the King,2
89,3,The Dark Knight,2
24,10,The Lord of the Rings: The Return of the King,2
43,7,Fight Club,3
29,6,Inception,4
91,9,Goodfellas,4
19,4,Pulp Fiction,3
66,5,Forrest Gump,2
22,3,The Dark Knight,3
10,9,Goodfellas,1
96,6,Inception,1
59,4,Pulp Fiction,3
2,4,Pulp Fiction,1
83,10,The Lord of the Rings: The Return of the King,1
10,5,Forrest Gump,3
22,3,The Dark Knight,5
22,4,Pulp Fiction,2
30,9,Goodfellas,5
28,1,The Shawshank Redemption,1
45,4,Pulp Fiction,1
9,4,Pulp Fiction,3
1,10,The Lord of the Rings: The Return of the King,4
73,10,The Lord of the Rings: The Return of the King,1
74,2,The Godfather,3
54,2,The Godfather,3
85,9,Goodfellas,4
15,4,Pulp Fiction,5
73,10,The Lord of the Rings: The Return of the King,3
92,1,The Shawshank Redemption,3
41,10,The Lord of the Rings: The Return of the King,2
84,8,The Matrix,1
23,4,Pulp Fiction,1
69,2,The Godfather,3
61,2,The Godfather,3
62,10,The Lord of the Rings: The Return of the King,1
75,2,The Godfather,2
82,6,Inception,3
36,8,The Matrix,3
74,6,Inception,1
91,8,The Matrix,3
81,9,Goodfellas,5
6,9,Goodfellas,1
60,1,The Shawshank Redemption,5
9,2,The Godfather,3
85,2,The Godfather,5
58,6,Inception,2
40,4,Pulp Fiction,2
37,2,The Godfather,2
63,6,Inception,3
58,9,Goodfellas,5
4,6,Inception,5
54,8,The Matrix,4
92,1,The Shawshank Redemption,3
78,6,Inception,2
1,6,Inception,5
29,5,Forrest Gump,1
74,5,Forrest Gump,2
71,3,The Dark Knight,5
47,4,Pulp Fiction,3
35,4,Pulp Fiction,5
1,4,Pulp Fiction,4
60,8,The Matrix,2
23,9,Goodfellas,5
61,10,The Lord of the Rings: The Return of the King,4
88,9,Goodfellas,5
55,7,Fight Club,5
36,10,The Lord of the Rings: The Return of the King,1
58,7,Fight Club,1
85,9,Goodfellas,3
35,7,Fight Club,1
5,10,The Lord of the Rings: The Return of the King,1
76,7,Fight Club,3
30,9,Goodfellas,1
29,5,Forrest Gump,5
32,4,Pulp Fiction,5
17,7,Fight Club,5
66,5,Forrest Gump,4
18,6,Inception,1
30,1,The Shawshank Redemption,3
32,10,The Lord of the Rings: The Return of the King,3
78,10,The Lord of the Rings: The Return of the King,2
36,2,The Godfather,1
28,7,Fight Club,3
15,8,The Matrix,3
9,1,The Shawshank Redemption,1
19,3,The Dark Knight,2
40,10,The Lord of the Rings: The Return of the King,1
29,2,The Godfather,2
13,6,Inception,1
34,1,The Shawshank Redemption,5
64,7,Fight Club,2
17,7,Fight Club,5
69,10,The Lord of the Rings: The Return of the King,1
67,7,Fight Club,2
49,7,Fight Club,5
65,1,The Shawshank Redemption,1
43,9,Goodfellas,3
3,5,Forrest Gump,3
32,10,The Lord of the Rings: The Return of the King,4
16,9,Goodfellas,4
73,8,The Matrix,1
93,9,Goodfellas,1
51,6,Inception,1
71,3,The Dark Knight,3
66,9,Goodfellas,5
15,3,The Dark Knight,3
53,9,Goodfellas,2
51,2,The Godfather,4
57,8,The Matrix,4
79,4,Pulp Fiction,1
49,2,The Godfather,2
77,6,Inception,4
64,10,The Lord of the Rings: The Return of the King,5
67,3,The Dark Knight,3
54,8,The Matrix,3
55,4,Pulp Fiction,3
60,4,Pulp Fiction,3
95,2,The Godfather,1
9,2,The Godfather,5
79,9,Goodfellas,4
8,9,Goodfellas,2
58,5,Forrest Gump,5
62,7,Fight Club,2
81,3,The Dark Knight,5
83,7,Fight Club,4
9,6,Inception,5
58,1,The Shawshank Redemption,3
21,10,The Lord of the Rings: The Return of the King,4
86,10,The Lord of the Rings: The Return of the King,4
42,6,Inception,3
57,8,The Matrix,5
59,2,The Godfather,4
10,1,The Shawshank Redemption,2
2,2,The Godfather,4
90,7,Fight Club,2
62,1,The Shawshank Redemption,1
67,6,Inception,3
94,1,The Shawshank Redemption,5
96,5,Forrest Gump,2
13,4,Pulp Fiction,2
53,4,Pulp Fiction,4
84,1,The Shawshank Redemption,4
8,1,The Shawshank Redemption,5
63,6,Inception,5
21,3,The Dark Knight,5
60,8,The Matrix,2
48,6,Inception,1
56,8,The Matrix,5
71,8,The Matrix,5
18,2,The Godfather,3
97,6,Inception,5
38,4,Pulp Fiction,4
43,10,The Lord of the Rings: The Return of the King,3
91,3,The Dark Knight,5
13,1,The Shawshank Redemption,3
75,5,Forrest Gump,3
54,5,Forrest Gump,3
86,6,Inception,2
49,4,Pulp Fiction,3
58,3,The Dark Knight,3
80,5,Forrest Gump,5
10,3,The Dark Knight,1
68,3,The Dark Knight,3
66,10,The Lord of the Rings: The Return of the King,5
43,9,Goodfellas,4
48,3,The Dark Knight,3
98,7,Fight Club,4
69,5,Forrest Gump,3
21,2,The Godfather,4
42,4,Pulp Fiction,1
14,2,The Godfather,3
55,6,Inception,2
87,5,Forrest Gump,4
5,7,Fight Club,1
59,9,Goodfellas,1
54,10,The Lord of the Rings: The Return of the King,3
65,7,Fight Club,4
65,8,The Matrix,4
22,6,Inception,2
47,1,The Shawshank Redemption,5
46,2,The Godfather,4
50,1,The Shawshank Redemption,3
43,8,The Matrix,4
94,6,Inception,3
28,8,The Matrix,2
94,2,The Godfather,5
49,6,Inception,2
36,6,Inception,2
75,8,The Matrix,4
40,6,Inception,4
8,8,The Matrix,2
30,1,The Shawshank Redemption,4
55,7,Fight Club,5
59,8,The Matrix,3
53,7,Fight Club,1
35,3,The Dark Knight,4
37,10,The Lord of the Rings: The Return of the King,1
95,7,Fight Club,1
8,5,Forrest Gump,4
53,7,Fight Club,4
49,1,The Shawshank Redemption,2
94,3,The Dark Knight,3
98,2,The Godfather,4
58,2,The Godfather,3
20,2,The Godfather,2
32,4,Pulp Fiction,5
84,3,The Dark Knight,5
40,8,The Matrix,4
56,7,Fight Club,3
64,8,The Matrix,5
94,8,The Matrix,4
10,7,Fight Club,4
49,4,Pulp Fiction,5
13,4,Pulp Fiction,5
26,6,Inception,4
95,2,The Godfather,2
31,7,Fight Club,3
92,5,Forrest Gump,2
40,8,The Matrix,3
44,7,Fight Club,1
65,7,Fight Club,2
57,7,Fight Club,2
53,8,The Matrix,2
9,6,Inception,5
89,2,The Godfather,3
76,8,The Matrix,1
15,10,The Lord of the Rings: The Return of the King,5
81,9,Goodfellas,4
90,5,Forrest Gump,2
77,9,Goodfellas,4
44,6,Inception,3
60,7,Fight Club,1
99,2,The Godfather,4
59,9,Goodfellas,5
81,1,The Shawshank Redemption,5
6,3,The Dark Knight,5
60,10,The Lord of the Rings: The Return of the King,4
39,8,The Matrix,1
77,6,Inception,4
53,3,The Dark Knight,4
3,6,Inception,2
80,6,Inception,5
38,8,The Matrix,1
6,3,The Dark Knight,2
3,1,The Shawshank Redemption,3
31,5,Forrest Gump,4
89,9,Goodfellas,5
84,7,Fight Club,4
13,10,The Lord of the Rings: The Return of the King,2
49,4,Pulp Fiction,4
77,1,The Shawshank Redemption,4
97,1,The Shawshank Redemption,5
17,8,The Matrix,2
72,2,The Godfather,3
23,8,The Matrix,3
90,7,Fight Club,5
28,9,Goodfellas,5
16,7,Fight Club,2
82,1,The Shawshank Redemption,5
96,2,The Godfather,5
94,2,The Godfather,5
43,5,Forrest Gump,5
55,1,The Shawshank Redemption,3
15,9,Goodfellas,4
74,5,Forrest Gump,4
30,1,The Shawshank Redemption,1
52,9,Goodfellas,1
44,3,The Dark Knight,3
98,9,Goodfellas,4
97,9,Goodfellas,1
8,8,The Matrix,3
62,1,The Shawshank Redemption,3
42,3,The Dark Knight,3
43,1,The Shawshank Redemption,1
32,10,The Lord of the Rings: The Return of the King,5
85,5,Forrest Gump,2
37,3,The Dark Knight,1
49,3,The Dark Knight,3
11,8,The Matrix,1
21,3,The Dark Knight,2
63,8,The Matrix,3
28,1,The Shawshank Redemption,3
56,6,Inception,4
66,6,Inception,5
68,6,Inception,2
49,4,Pulp Fiction,2
13,4,Pulp Fiction,2
32,1,The Shawshank Redemption,1
100,7,Fight Club,4
83,10,The Lord of the Rings: The Return of the King,4
99,8,The Matrix,3
28,1,The Shawshank Redemption,2
82,8,The Matrix,1
63,8,The Matrix,2
4,6,Inception,4
27,9,Goodfellas,4
31,8,The Matrix,5
25,2,The Godfather,3
24,6,Inception,2
73,10,The Lord of the Rings: The Return of the King,4
64,8,The Matrix,2
83,3,The Dark Knight,5
67,10,The Lord of the Rings: The Return of the King,3
80,1,The Shawshank Redemption,3
76,9,Goodfellas,5
44,10,The Lord of the Rings: The Return of the King,2
87,2,The Godfather,4
12,7,Fight Club,4
87,7,Fight Club,1
89,2,The Godfather,3
21,9,Goodfellas,4
49,4,Pulp Fiction,5
62,1,The Shawshank Redemption,4
38,10,The Lord of the Rings: The Return of the King,2
52,9,Goodfellas,5
88,9,Goodfellas,2
5,6,Inception,1
47,7,Fight Club,4
91,2,The Godfather,5
92,3,The Dark Knight,3
40,2,The Godfather,2
89,4,Pulp Fiction,1
72,7,Fight Club,3
61,5,Forrest Gump,2
53,7,Fight Club,5
56,6,Inception,5
69,9,Goodfellas,3
2,1,The Shawshank Redemption,4
51,7,Fight Club,2
77,8,The Matrix,5
54,10,The Lord of the Rings: The Return of the King,1
95,10,The Lord of the Rings: The Return of the King,5
56,2,The Godfather,4
89,1,The Shawshank Redemption,5
1,1,The Shawshank Redemption,1
63,10,The Lord of the Rings: The Return of the King,2
21,1,The Shawshank Redemption,3
80,8,The Matrix,1
17,6,Inception,2
13,1,The Shawshank Redemption,1
78,6,Inception,3
14,8,The Matrix,5
15,6,Inception,5
27,1,The Shawshank Redemption,5
35,6,Inception,5
86,10,The Lord of the Rings: The Return of the King,1
23,9,Goodfellas,2
26,5,Forrest Gump,2
20,6,Inception,3
64,2,The Godfather,2
4,1,The Shawshank Redemption,1
14,7,Fight Club,4
15,3,The Dark Knight,3
35,1,The Shawshank Redemption,3
19,4,Pulp Fiction,4
35,10,The Lord of the Rings: The Return of the King,4
24,1,The Shawshank Redemption,3
50,1,The Shawshank Redemption,3
32,4,Pulp Fiction,5
70,10,The Lord of the Rings: The Return of the King,5
79,4,Pulp Fiction,3
80,4,Pulp Fiction,5
90,2,The Godfather,3
8,8,The Matrix,3
31,9,Goodfellas,5
66,8,The Matrix,4
57,3,The Dark Knight,2
18,2,The Godfather,5
93,7,Fight Club,4
98,7,Fight Club,5
94,6,Inception,2
4,7,Fight Club,2
18,8,The Matrix,2
96,9,Goodfellas,5
74,4,Pulp Fiction,3
63,3,The Dark Knight,2
11,1,The Shawshank Redemption,4
63,4,Pulp Fiction,1
41,3,The Dark Knight,5
32,6,Inception,3
22,1,The Shawshank Redemption,4
22,7,Fight Club,3
77,10,The Lord of the Rings: The Return of the King,3
9,7,Fight Club,1
18,1,The Shawshank Redemption,3
73,7,Fight Club,2
83,5,Forrest Gump,4
87,9,Goodfellas,4
98,8,The Matrix,1
74,10,The Lord of the Rings: The Return of the King,1
58,7,Fight Club,1
25,3,The Dark Knight,4
48,2,The Godfather,2
99,5,Forrest Gump,5
86,7,Fight Club,1
64,2,The Godfather,4
42,2,The Godfather,3
75,1,The Shawshank Redemption,3
18,3,The Dark Knight,5
59,10,The Lord of the Rings: The Return of the King,1
47,10,The Lord of the Rings: The Return of the King,4
60,4,Pulp Fiction,2
90,8,The Matrix,4
12,1,The Shawshank Redemption,5
81,8,The Matrix,4
85,8,The Matrix,5
90,4,Pulp Fiction,4
93,5,Forrest Gump,2
71,4,Pulp Fiction,4
37,3,The Dark Knight,4
47,4,Pulp Fiction,3
77,10,The Lord of the Rings: The Return of the King,5
64,5,Forrest Gump,3
55,4,Pulp Fiction,5
20,9,Goodfellas,4
2,6,Inception,2
69,6,Inception,4
30,3,The Dark Knight,2
13,6,Inception,5
100,6,Inception,4
52,4,Pulp Fiction,1
19,6,Inception,4
79,9,Goodfellas,4
9,4,Pulp Fiction,2
82,5,Forrest Gump,4
87,5,Forrest Gump,2
68,2,The Godfather,5
42,9,Goodfellas,2
95,7,Fight Club,4
19,10,The Lord of the Rings: The Return of the King,3
57,5,Forrest Gump,5
31,3,The Dark Knight,5
32,2,The Godfather,3
10,2,The Godfather,2
60,8,The Matrix,1
96,7,Fight Club,5
31,8,The Matrix,1
11,7,Fight Club,5
4,7,Fight Club,2
50,1,The Shawshank Redemption,1
75,1,The Shawshank Redemption,4
53,10,The Lord of the Rings: The Return of the King,2
24,4,Pulp Fiction,4
19,10,The Lord of the Rings: The Return of the King,3
40,2,The Godfather,3
75,3,The Dark Knight,4
67,10,The Lord of the Rings: The Return of the King,3
54,2,The Godfather,1
16,2,The Godfather,4
54,4,Pulp Fiction,4
25,10,The Lord of the Rings: The Return of the King,4
42,8,The Matrix,1
77,8,The Matrix,1
42,5,Forrest Gump,5
22,9,Goodfellas,4
27,9,Goodfellas,2
32,10,The Lord of the Rings: The Return of the King,1
66,8,The Matrix,1
76,10,The Lord of the Rings: The Return of the King,1
10,9,Goodfellas,2
48,4,Pulp Fiction,4
66,1,The Shawshank Redemption,3
36,8,The Matrix,3
2,9,Goodfellas,2
29,5,Forrest Gump,4
84,7,Fight Club,5
10,5,Forrest Gump,2
88,2,The Godfather,2
76,6,Inception,4
45,4,Pulp Fiction,5
100,8,The Matrix,1
96,1,The Shawshank Redemption,5
36,4,Pulp Fiction,2
38,3,The Dark Knight,5
16,5,Forrest Gump,4
21,8,The Matrix,3
78,7,Fight Club,4
16,1,The Shawshank Redemption,5
87,7,Fight Club,4
17,9,Goodfellas,4
98,5,Forrest Gump,5
27,4,Pulp Fiction,3
78,1,The Shawshank Redemption,5
31,3,The Dark Knight,1
92,3,The Dark Knight,5
84,3,The Dark Knight,5
73,6,Inception,1
95,6,Inception,2
45,5,Forrest Gump,4
91,9,Goodfellas,1
84,7,Fight Club,3
39,6,Inception,3
29,6,Inception,2
16,3,The Dark Knight,4
46,3,The Dark Knight,1
58,5,Forrest Gump,1
81,2,The Godfather,5
84,6,Inception,5
51,1,The Shawshank Redemption,3
60,3,The Dark Knight,5
91,4,Pulp Fiction,5
20,9,Goodfellas,4
19,6,Inception,3
45,9,Goodfellas,4
52,5,Forrest Gump,5
86,3,The Dark Knight,4
72,10,The Lord of the Rings: The Return of the King,2
26,7,Fight Club,3
77,9,Goodfellas,4
56,3,The Dark Knight,3
12,7,Fight Club,3
26,10,The Lord of the Rings: The Return of the King,3
11,6,Inception,2
43,3,The Dark Knight,4
42,1,The Shawshank Redemption,3
72,4,Pulp Fiction,3
61,4,Pulp Fiction,1
12,10,The Lord of the Rings: The Return of the King,4
43,3,The Dark Knight,5
37,5,Forrest Gump,1
13,9,Goodfellas,5
54,9,Goodfellas,4
4,1,The Shawshank Redemption,2
11,6,Inception,1
87,7,Fight Club,2
28,9,Goodfellas,2
25,6,Inception,5
83,1,The Shawshank Redemption,4
14,3,The Dark Knight,4
17,3,The Dark Knight,4
93,8,The Matrix,1
51,6,Inception,2
47,5,Forrest Gump,4
38,7,Fight Club,1
7,6,Inception,1
82,1,The Shawshank Redemption,1
74,10,The Lord of the Rings: The Return of the King,1
7,2,The Godfather,3
52,1,The Shawshank Redemption,1
53,2,The Godfather,4
17,4,Pulp Fiction,3
90,4,Pulp Fiction,1
71,2,The Godfather,1
61,3,The Dark Knight,5
24,3,The Dark Knight,4
50,4,Pulp Fiction,3
43,9,Goodfellas,2
28,3,The Dark Knight,3
59,4,Pulp Fiction,5
17,7,Fight Club,2
48,7,Fight Club,1
4,6,Inception,3
66,4,Pulp Fiction,2
90,5,Forrest Gump,5
1,10,The Lord of the Rings: The Return of the King,2
87,10,The Lord of the Rings: The Return of the King,5
6,6,Inception,4
72,8,The Matrix,3
18,5,Forrest Gump,1
42,1,The Shawshank Redemption,2
12,6,Inception,3
39,9,Goodfellas,5
76,7,Fight Club,5
33,5,Forrest Gump,2
52,7,Fight Club,5
44,6,Inception,2
3,7,Fight Club,3
82,6,Inception,5
58,1,The Shawshank Redemption,4
59,10,The Lord of the Rings: The Return of the King,3
68,2,The Godfather,4
98,8,The Matrix,2
44,6,Inception,2
25,7,Fight Club,1
85,7,Fight Club,3
16,7,Fight Club,4
96,3,The Dark Knight,1
9,10,The Lord of the Rings: The Return of the King,5
22,5,Forrest Gump,5
42,5,Forrest Gump,3
74,7,Fight Club,2
15,7,Fight Club,5
3,3,The Dark Knight,2
92,3,The Dark Knight,4
38,3,The Dark Knight,3
8,8,The Matrix,2
84,4,Pulp Fiction,3
85,3,The Dark Knight,5
8,7,Fight Club,5
67,9,Goodfellas,4
78,5,Forrest Gump,1
71,7,Fight Club,2
41,6,Inception,1
44,1,The Shawshank Redemption,2
80,8,The Matrix,1
